Time stamp,Manual Mode active,Automatic Mode active,Docking Mode active,PLC fault active,PLC warning Active,Safety circuit closed,LED Active,LED RGB Strip left - red,LED RGB Strip right - red,LED RGB Strip left - green,LED RGB Strip right - green,LED RGB Strip left - blue,LED RGB Strip right - blue,LED status - active mode,ActualSpeed_L,ActualSpeed_R,Momentary current consumption mA,Battery cell voltage,Momentary energy consumption mWh,State Of Charge,Total energy consumption uWh,On route status,X-coordinate,Y-coordinate,Heading,Position confidence,Speed,Going to ID,Target reached,Current segment
2025-01-17 10:51:35.886778,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4742,44162,2098,60,864075.8125000000,1,-2.3798780441,21.8423976898,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:36.416962,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4745,44176,2101,60,864106.8750000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:36.951262,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4753,44189,2094,60,864137.7500000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:37.486770,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4741,44189,2099,60,864169.3125000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:38.167280,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4769,44189,2101,60,864200.2500000000,1,-2.3798780441,21.8449974060,1.5890522003,98,0.0000000000,2,1,210
2025-01-17 10:51:38.550994,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4754,44189,2101,60,864231.1875000000,1,-2.3798780441,21.8462982178,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:39.867840,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4745,44189,2111,60,864262.8125000000,1,-2.3798780441,21.8462982178,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:39.616791,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4789,44189,2116,60,864293.8750000000,1,-2.3798780441,21.8462982178,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:40.151184,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4783,44182,2099,60,864324.9375000000,1,-2.3798780441,21.8462982178,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:40.706813,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4789,44189,2116,60,864357.8125000000,1,-2.3798780441,21.8462982178,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:41.236785,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4751,44189,2116,60,864388.8750000000,1,-2.3798780441,21.8462982178,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:41.786784,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4789,44182,2115,60,864421.1875000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
2025-01-17 10:51:42.316997,0,1,0,0,0,1,1,0,0,0,0,1,1,2,0,0,4786,44189,2109,60,864452.2500000000,1,-2.3798780441,21.8449974060,1.5890522003,99,0.0000000000,2,1,210
